weight_decay,seed_mean,seed_std,train_loss_final_mean,train_loss_final_std,iid_accuracy_mean,iid_accuracy_std,iid_mean_margin_mean,iid_mean_margin_std,ood_accuracy_mean,ood_accuracy_std,ood_mean_margin_mean,ood_mean_margin_std,reverse_accuracy_mean,reverse_accuracy_std,reverse_mean_margin_mean,reverse_mean_margin_std,conflict_accuracy_mean,conflict_accuracy_std,conflict_mean_margin_mean,conflict_mean_margin_std,spurious_sensitivity_mean,spurious_sensitivity_std,true_sensitivity_mean,true_sensitivity_std,abs_spurious_over_true_sensitivity_mean,abs_spurious_over_true_sensitivity_std,reward_true_corr_mean,reward_true_corr_std,reward_spur_corr_mean,reward_spur_corr_std,probe_abs_cos_true_spur_mean,probe_abs_cos_true_spur_std,probe_r2_true_mean,probe_r2_true_std,probe_r2_spur_mean,probe_r2_spur_std,bottleneck_l2_mean_mean,bottleneck_l2_mean_std
0.0,2.0,1.5811388300841898,0.2710424020886421,0.0041212374262131314,0.8733199954032898,0.0036629217273973034,2.795059585571289,0.10270777087396242,0.6097399950027466,0.004145848929592929,0.8535616517066955,0.03968616963944708,0.2550000011920929,0.003436565307123155,-1.273994517326355,0.02496973929637089,0.08167999982833862,0.0027389766998262605,-3.229421520233154,0.11773120465117509,7.917300224304199,0.29416630504729346,3.347740411758423,0.12288250539199487,2.3677881240844725,0.13024515277187898,0.3331299662590027,0.012971994348985862,0.8868181943893433,0.003366371107278985,0.4136017099022865,0.28674531800675396,0.1414751887321472,0.027116178748804856,0.7955647826194763,0.014708602595743697,1.4691205024719238,0.031835431071993686
1e-05,2.0,1.5811388300841898,0.2710424020886421,0.0041212374262131314,0.8733199954032898,0.0036629217273973034,2.795059585571289,0.10270777087396242,0.6097399950027466,0.004145848929592929,0.8535616517066955,0.03968616963944708,0.2550000011920929,0.003436565307123155,-1.273994517326355,0.02496973929637089,0.08167999982833862,0.0027389766998262605,-3.229421520233154,0.11773120465117509,7.917300224304199,0.29416630504729346,3.347740411758423,0.12288250539199487,2.3677881240844725,0.13024515277187898,0.3331299662590027,0.012971994348985862,0.8868181943893433,0.003366371107278985,0.4136017099022865,0.28674531800675396,0.1414751887321472,0.027116178748804856,0.7955647826194763,0.014708602595743697,1.4691205024719238,0.031835431071993686
0.0001,2.0,1.5811388300841898,0.27103260126040907,0.004065208398010641,0.8730200052261352,0.003096286660562295,2.795277643203735,0.10328650548878213,0.6096999883651734,0.003926194698618326,0.8545889258384705,0.039070717870756104,0.2549799919128418,0.0032228886136387146,-1.2720460176467896,0.02452715797083785,0.08147999942302704,0.00305483332857169,-3.228452777862549,0.12126042180647813,7.915041255950928,0.3001524657427651,3.3482059955596926,0.13489700835385296,2.367177152633667,0.13445495597761628,0.33359894156455994,0.012973841420291244,0.886647629737854,0.0034227169158965584,0.4549909681081772,0.3160103257962847,0.14246248006820678,0.030431373726624984,0.7955749869346619,0.015670474708131325,1.4697973012924195,0.030839715837803247
0.001,2.0,1.5811388300841898,0.27106535355655514,0.004139323593467549,0.8731400012969971,0.0032761243174849156,2.794212579727173,0.10366345654769377,0.6101199984550476,0.003929002619568712,0.8532362341880798,0.039650303062701425,0.2545800030231476,0.0037405885671419822,-1.2731788635253907,0.023648283782633773,0.08170000016689301,0.0028080233931500878,-3.228398847579956,0.11939209513523767,7.915610504150391,0.2957052657777251,3.3427045822143553,0.1310589806858842,2.371127462387085,0.133264497462983,0.3332765817642212,0.013326987464854953,0.8868035674095154,0.003438988121509478,0.4241780936717987,0.3031177318334001,0.14215511083602905,0.02780196922714217,0.7958194732666015,0.014652190019798193,1.4704862117767334,0.03087570814910447
0.01,2.0,1.5811388300841898,0.2713189928507318,0.004175482086544412,0.8736200094223022,0.0029794252458172493,2.7827757358551026,0.10339004119313058,0.6099400043487548,0.0037977578477836078,0.8501461505889892,0.03872049523739308,0.2551800012588501,0.0025762330529867936,-1.2702377319335938,0.022193919092922707,0.08102000057697296,0.0030556487691276793,-3.2118008613586424,0.1201828893085306,7.871934509277343,0.29965493154551576,3.3396348476409914,0.13136922340236257,2.360310363769531,0.13553457929066073,0.3331396281719208,0.012746759826358877,0.8868492245674133,0.0031540258694706795,0.470549550652504,0.3295485607537424,0.14214154481887817,0.030249193734915775,0.7959962368011475,0.01542516200762299,1.4642118692398072,0.030068958210756194
0.1,2.0,1.5811388300841898,0.27417785510116693,0.00449919497118432,0.873199999332428,0.0033970624168905244,2.6583858489990235,0.10645631224485846,0.6098199963569642,0.00474415184134613,0.8195391416549682,0.03924334573161121,0.25351999402046205,0.0038133926669884893,-1.2429752349853516,0.025447382756104316,0.08028000146150589,0.003072783808074826,-3.065278482437134,0.12014899104952055,7.465591144561768,0.30490359243334053,3.2658222198486326,0.11689883278623306,2.2882675170898437,0.12321649845626396,0.33275875449180603,0.012347813935824946,0.8871911764144897,0.0029568052304236453,0.5303063422441483,0.31795677573840037,0.1410771131515503,0.02681353981962406,0.7969230532646179,0.014230173084090284,1.4154305934906006,0.02911965261341164
1.0,2.0,1.5811388300841898,0.3105769270840956,0.006846016623901315,0.8753599882125854,0.0038533199613557524,1.8365560293197631,0.0928363322394284,0.6086400151252747,0.003972161485993302,0.5889356374740601,0.03516743528597395,0.24839999973773957,0.003566514242155277,-0.9941586375236511,0.0336319640793351,0.07488000094890594,0.002596533909787685,-2.078918695449829,0.1000050703150346,4.877206802368164,0.25392854064646114,2.655437707901001,0.0920965365594844,1.8363929510116577,0.06058225283160471,0.3263769209384918,0.013473764571777428,0.8782189965248108,0.00416255607488766,0.8155913114547729,0.2045066791736174,0.13128587007522582,0.0180693181242896,0.7935097932815551,0.013805555906630148,1.039087748527527,0.03415438407759392
